dataset,label,curve,x,y,threshold
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07246376811594203,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07263922518159806,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07281553398058252,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.072992700729927,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07317073170731707,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07334963325183375,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07352941176470588,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07371007371007371,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07389162561576355,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07407407407407407,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07425742574257425,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07444168734491315,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07462686567164178,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07481296758104738,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.075,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07518796992481203,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07537688442211055,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07556675062972293,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07575757575757576,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.0759493670886076,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07614213197969544,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07633587786259542,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07653061224489796,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07672634271099744,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07692307692307693,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07712082262210797,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07731958762886598,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07751937984496124,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07772020725388601,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07792207792207792,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.078125,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.0783289817232376,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07853403141361257,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07874015748031496,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07894736842105263,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.079155672823219,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07936507936507936,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.07957559681697612,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.0797872340425532,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.08,
NIH internal test,Pneumothorax,pr,0.7142857142857143,0.08021390374331551,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.0777479892761394,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07795698924731183,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07816711590296496,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07837837837837838,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07859078590785908,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07880434782608696,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07901907356948229,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07923497267759563,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07945205479452055,
NIH internal test,Pneumothorax,pr,0.6904761904761905,0.07967032967032966,
NIH internal test,Pneumothorax,pr,0.6666666666666666,0.07713498622589532,
NIH internal test,Pneumothorax,pr,0.6666666666666666,0.07734806629834254,
NIH internal test,Pneumothorax,pr,0.6666666666666666,0.07756232686980609,
NIH internal test,Pneumothorax,pr,0.6666666666666666,0.07777777777777778,
NIH internal test,Pneumothorax,pr,0.6666666666666666,0.07799442896935933,
NIH internal test,Pneumothorax,pr,0.6666666666666666,0.0782122905027933,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07563025210084033,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07584269662921349,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07605633802816901,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07627118644067797,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.0764872521246459,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07670454545454546,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07692307692307693,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07714285714285714,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07736389684813753,
NIH internal test,Pneumothorax,pr,0.6428571428571429,0.07758620689655173,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07492795389048991,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07514450867052024,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07536231884057971,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.0755813953488372,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07580174927113703,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07602339181286549,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07624633431085044,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07647058823529412,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07669616519174041,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07692307692307693,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.0771513353115727,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07738095238095238,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07761194029850746,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07784431137724551,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07807807807807808,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.0783132530120482,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07854984894259819,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.07878787878787878,
NIH internal test,Pneumothorax,pr,0.6190476190476191,0.0790273556231003,
NIH internal test,Pneumothorax,pr,0.5952380952380952,0.07621951219512195,
NIH internal test,Pneumothorax,pr,0.5952380952380952,0.0764525993883792,
NIH internal test,Pneumothorax,pr,0.5952380952380952,0.07668711656441718,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07384615384615385,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07407407407407407,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07430340557275542,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07453416149068323,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07476635514018691,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.075,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07523510971786834,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07547169811320754,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.07570977917981073,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.0759493670886076,
NIH internal test,Pneumothorax,pr,0.5714285714285714,0.0761904761904762,
NIH internal test,Pneumothorax,pr,0.5476190476190477,0.0732484076433121,
NIH internal test,Pneumothorax,pr,0.5476190476190477,0.07348242811501597,
NIH internal test,Pneumothorax,pr,0.5476190476190477,0.07371794871794872,
NIH internal test,Pneumothorax,pr,0.5476190476190477,0.07395498392282958,
NIH internal test,Pneumothorax,pr,0.5238095238095238,0.07096774193548387,
NIH internal test,Pneumothorax,pr,0.5238095238095238,0.07119741100323625,
NIH internal test,Pneumothorax,pr,0.5238095238095238,0.07142857142857142,
NIH internal test,Pneumothorax,pr,0.5238095238095238,0.07166123778501629,
NIH internal test,Pneumothorax,pr,0.5238095238095238,0.0718954248366013,
NIH internal test,Pneumothorax,pr,0.5,0.06885245901639345,
NIH internal test,Pneumothorax,pr,0.5,0.06907894736842106,
NIH internal test,Pneumothorax,pr,0.5,0.06930693069306931,
NIH internal test,Pneumothorax,pr,0.5,0.0695364238410596,
NIH internal test,Pneumothorax,pr,0.5,0.06976744186046512,
NIH internal test,Pneumothorax,pr,0.5,0.07,
NIH internal test,Pneumothorax,pr,0.5,0.07023411371237458,
NIH internal test,Pneumothorax,pr,0.5,0.07046979865771812,
NIH internal test,Pneumothorax,pr,0.5,0.0707070707070707,
NIH internal test,Pneumothorax,pr,0.5,0.07094594594594594,
NIH internal test,Pneumothorax,pr,0.5,0.0711864406779661,
NIH internal test,Pneumothorax,pr,0.5,0.07142857142857142,
NIH internal test,Pneumothorax,pr,0.5,0.07167235494880546,
NIH internal test,Pneumothorax,pr,0.5,0.07191780821917808,
NIH internal test,Pneumothorax,pr,0.5,0.07216494845360824,
NIH internal test,Pneumothorax,pr,0.5,0.07241379310344828,
NIH internal test,Pneumothorax,pr,0.5,0.0726643598615917,
NIH internal test,Pneumothorax,pr,0.5,0.07291666666666667,
NIH internal test,Pneumothorax,pr,0.5,0.07317073170731707,
NIH internal test,Pneumothorax,pr,0.5,0.07342657342657342,
NIH internal test,Pneumothorax,pr,0.5,0.07368421052631578,
NIH internal test,Pneumothorax,pr,0.5,0.07394366197183098,
NIH internal test,Pneumothorax,pr,0.5,0.07420494699646643,
NIH internal test,Pneumothorax,pr,0.5,0.07446808510638298,
NIH internal test,Pneumothorax,pr,0.5,0.07473309608540925,
NIH internal test,Pneumothorax,pr,0.5,0.075,
NIH internal test,Pneumothorax,pr,0.5,0.07526881720430108,
NIH internal test,Pneumothorax,pr,0.5,0.07553956834532374,
NIH internal test,Pneumothorax,pr,0.5,0.07581227436823104,
NIH internal test,Pneumothorax,pr,0.5,0.07608695652173914,
NIH internal test,Pneumothorax,pr,0.5,0.07636363636363637,
NIH internal test,Pneumothorax,pr,0.5,0.07664233576642336,
NIH internal test,Pneumothorax,pr,0.5,0.07692307692307693,
NIH internal test,Pneumothorax,pr,0.5,0.07720588235294118,
NIH internal test,Pneumothorax,pr,0.5,0.07749077490774908,
NIH internal test,Pneumothorax,pr,0.5,0.07777777777777778,
NIH internal test,Pneumothorax,pr,0.5,0.07806691449814127,
NIH internal test,Pneumothorax,pr,0.5,0.07835820895522388,
NIH internal test,Pneumothorax,pr,0.5,0.07865168539325842,
NIH internal test,Pneumothorax,pr,0.5,0.07894736842105263,
NIH internal test,Pneumothorax,pr,0.5,0.07924528301886792,
NIH internal test,Pneumothorax,pr,0.5,0.07954545454545454,
NIH internal test,Pneumothorax,pr,0.5,0.07984790874524715,
NIH internal test,Pneumothorax,pr,0.5,0.08015267175572519,
NIH internal test,Pneumothorax,pr,0.5,0.08045977011494253,
NIH internal test,Pneumothorax,pr,0.5,0.08076923076923077,
NIH internal test,Pneumothorax,pr,0.5,0.08108108108108109,
NIH internal test,Pneumothorax,pr,0.5,0.08139534883720931,
NIH internal test,Pneumothorax,pr,0.5,0.08171206225680934,
NIH internal test,Pneumothorax,pr,0.5,0.08203125,
NIH internal test,Pneumothorax,pr,0.5,0.08235294117647059,
NIH internal test,Pneumothorax,pr,0.5,0.08267716535433071,
NIH internal test,Pneumothorax,pr,0.5,0.08300395256916997,
NIH internal test,Pneumothorax,pr,0.5,0.08333333333333333,
NIH internal test,Pneumothorax,pr,0.5,0.08366533864541832,
NIH internal test,Pneumothorax,pr,0.5,0.084,
NIH internal test,Pneumothorax,pr,0.5,0.08433734939759036,
NIH internal test,Pneumothorax,pr,0.5,0.0846774193548387,
NIH internal test,Pneumothorax,pr,0.5,0.08502024291497975,
NIH internal test,Pneumothorax,pr,0.5,0.08536585365853659,
NIH internal test,Pneumothorax,pr,0.5,0.08571428571428572,
NIH internal test,Pneumothorax,pr,0.5,0.0860655737704918,
NIH internal test,Pneumothorax,pr,0.5,0.08641975308641975,
NIH internal test,Pneumothorax,pr,0.5,0.08677685950413223,
NIH internal test,Pneumothorax,pr,0.5,0.08713692946058091,
NIH internal test,Pneumothorax,pr,0.5,0.0875,
NIH internal test,Pneumothorax,pr,0.5,0.08786610878661087,
NIH internal test,Pneumothorax,pr,0.5,0.08823529411764706,
NIH internal test,Pneumothorax,pr,0.5,0.08860759493670886,
NIH internal test,Pneumothorax,pr,0.5,0.08898305084745763,
NIH internal test,Pneumothorax,pr,0.5,0.08936170212765958,
NIH internal test,Pneumothorax,pr,0.5,0.08974358974358974,
NIH internal test,Pneumothorax,pr,0.5,0.09012875536480687,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08620689655172414,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08658008658008658,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08695652173913043,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08733624454148471,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08771929824561403,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.0881057268722467,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08849557522123894,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08888888888888889,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08928571428571429,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.08968609865470852,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09009009009009009,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09049773755656108,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09090909090909091,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.091324200913242,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09174311926605505,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09216589861751152,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09259259259259259,
NIH internal test,Pneumothorax,pr,0.47619047619047616,0.09302325581395349,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.08878504672897196,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.0892018779342723,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.08962264150943396,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09004739336492891,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09047619047619047,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09090909090909091,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09134615384615384,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09178743961352658,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09223300970873786,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09268292682926829,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09313725490196079,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09359605911330049,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09405940594059406,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.0945273631840796,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.095,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09547738693467336,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09595959595959595,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09644670050761421,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09693877551020408,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09743589743589744,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.0979381443298969,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09844559585492228,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09895833333333333,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.09947643979057591,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.1,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10052910052910052,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10106382978723404,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10160427807486631,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10215053763440861,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10270270270270271,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10326086956521739,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10382513661202186,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.1043956043956044,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10497237569060773,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10555555555555556,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10614525139664804,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10674157303370786,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10734463276836158,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10795454545454546,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10857142857142857,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10919540229885058,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.10982658959537572,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.11046511627906977,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.1111111111111111,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.11176470588235295,
NIH internal test,Pneumothorax,pr,0.4523809523809524,0.11242603550295859,
NIH internal test,Pneumothorax,pr,0.42857142857142855,0.10714285714285714,
